MECHENG 530,86%,82%,45%,18%,41%,19%,16%,4%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,530
MECHENG 532,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,532
MECHENG 533,91%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,533
MECHENG 535,90%,100%,-2%,15%,35%,35%,12%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,535
MECHENG 537,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,537
MECHENG 538,98%,100%,-2%,18%,62%,12%,3%,2%,-1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,MECHENG,538
MECHENG 539,81%,70%,20%,75%,22%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,539
MECHENG 540,82%,93%,40%,18%,31%,19%,13%,9%,5%,3%,1%,1%,-1%,-1%,-1%,-1%,MECHENG,540
MECHENG 541,92%,98%,10%,16%,35%,22%,16%,10%,1%,-1%,-1%,-1%,-1%,-1%,-1%,1%,MECHENG,541
MECHENG 542,87%,97%,69%,10%,22%,16%,23%,16%,7%,3%,2%,-1%,-1%,1%,-1%,-1%,MECHENG,542
MECHENG 543,95%,92%,31%,20%,24%,18%,22%,12%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,543
MECHENG 548,94%,85%,50%,13%,32%,26%,16%,10%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,548
MECHENG 551,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,551
MECHENG 552,96%,95%,63%,9%,22%,30%,20%,13%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,552
MECHENG 553,90%,96%,12%,16%,32%,42%,9%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,553
MECHENG 554,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,554
MECHENG 555,86%,80%,32%,7%,34%,32%,13%,10%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,MECHENG,555
MECHENG 558,70%,88%,6%,12%,31%,40%,13%,2%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,558
MECHENG 559,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,559
MECHENG 560,89%,97%,35%,19%,26%,22%,23%,9%,1%,-1%,-1%,-1%,-1%,-1%,-1%,1%,MECHENG,560
MECHENG 561,84%,86%,11%,8%,51%,20%,11%,8%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,561
MECHENG 562,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,562
MECHENG 563,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,563
MECHENG 564,85%,91%,17%,3%,32%,34%,19%,10%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,564
MECHENG 565,88%,86%,28%,12%,36%,24%,16%,9%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,565
MECHENG 566,91%,91%,38%,8%,29%,27%,20%,12%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,566
MECHENG 567,94%,93%,17%,11%,45%,30%,10%,3%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,567
MECHENG 568,94%,94%,12%,12%,67%,9%,3%,2%,5%,-1%,-1%,2%,-1%,-1%,-1%,-1%,MECHENG,568
MECHENG 569,95%,97%,37%,5%,24%,32%,23%,11%,4%,1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,569
MECHENG 571,80%,78%,-2%,1%,55%,19%,16%,7%,1%,1%,1%,-1%,-1%,-1%,-1%,-1%,MECHENG,571
MECHENG 572,85%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,572
MECHENG 573,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,573
MECHENG 574,84%,100%,-2%,9%,53%,32%,7%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,574
MECHENG 576,87%,97%,3%,28%,38%,20%,10%,2%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,576
MECHENG 577,90%,-2%,-2%,7%,57%,21%,14%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,577
MECHENG 580,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,580
MECHENG 581,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,581
MECHENG 582,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,582
MECHENG 584,90%,97%,62%,11%,23%,23%,23%,15%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,584
MECHENG 585,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,585
MECHENG 586,94%,75%,-2%,14%,41%,21%,14%,7%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,586
MECHENG 587,76%,67%,9%,9%,30%,34%,17%,7%,1%,1%,1%,-1%,-1%,-1%,-1%,-1%,MECHENG,587
MECHENG 588,80%,90%,10%,9%,33%,30%,18%,9%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,588
MECHENG 589,84%,100%,26%,13%,43%,19%,16%,7%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,589
MECHENG 590,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,590
MECHENG 599,91%,88%,18%,10%,64%,15%,6%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,599
MECHENG 605,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,605
MECHENG 617,86%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,617
MECHENG 619,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,619
MECHENG 622,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,622
MECHENG 623,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,623
MECHENG 624,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,624
MECHENG 625,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,625
MECHENG 626,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,626
MECHENG 627,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,627
MECHENG 631,100%,100%,56%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,631
MECHENG 635,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,635
MECHENG 641,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,641
MECHENG 643,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,643
MECHENG 645,96%,100%,8%,25%,71%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MECHENG,645
MECHENG 646,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,646
MECHENG 648,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,648
MECHENG 649,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,649
MECHENG 661,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,661
MECHENG 662,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,662
MECHENG 663,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,663
MECHENG 695,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,695
MECHENG 699,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,699
MECHENG 790,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,790
MECHENG 990,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,990
MECHENG 995,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MECHENG,995
IOE 201,80%,85%,17%,7%,24%,23%,9%,16%,8%,4%,5%,3%,-1%,-1%,-1%,1%,IOE,201
IOE 202,79%,89%,31%,13%,23%,17%,16%,12%,6%,5%,3%,2%,1%,-1%,-1%,1%,IOE,202
IOE 265,63%,85%,4%,9%,26%,19%,18%,12%,8%,5%,2%,1%,-1%,-1%,-1%,-1%,IOE,265
IOE 310,82%,87%,32%,8%,21%,23%,17%,12%,10%,3%,3%,1%,-1%,1%,-1%,-1%,IOE,310
IOE 316,73%,92%,3%,14%,23%,19%,13%,12%,6%,5%,3%,2%,-1%,1%,-1%,1%,IOE,316
IOE 333,54%,82%,18%,7%,15%,16%,16%,18%,13%,6%,4%,3%,1%,1%,-1%,-1%,IOE,333
IOE 334,43%,82%,42%,5%,13%,19%,25%,22%,9%,3%,2%,1%,-1%,-1%,-1%,-1%,IOE,334
IOE 366,59%,87%,8%,18%,21%,18%,16%,11%,6%,4%,3%,2%,-1%,-1%,-1%,-1%,IOE,366
IOE 373,80%,91%,4%,17%,42%,21%,8%,5%,4%,1%,1%,1%,-1%,-1%,-1%,-1%,IOE,373
IOE 410,89%,100%,21%,-1%,35%,39%,16%,9%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,410
IOE 412,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,412
IOE 413,86%,91%,43%,6%,15%,21%,18%,14%,8%,4%,5%,2%,2%,-1%,4%,2%,IOE,413
IOE 416,78%,93%,22%,6%,28%,16%,14%,14%,10%,8%,3%,-1%,-1%,-1%,-1%,-1%,IOE,416
IOE 419,83%,91%,52%,5%,41%,16%,13%,13%,3%,1%,3%,2%,-1%,2%,-1%,-1%,IOE,419
IOE 421,86%,88%,25%,2%,17%,48%,21%,9%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,421
IOE 422,91%,77%,66%,2%,23%,31%,19%,20%,4%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,422
IOE 424,83%,87%,49%,31%,43%,21%,5%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,424
IOE 425,80%,93%,29%,7%,25%,38%,17%,9%,4%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,425
IOE 430,94%,94%,3%,3%,29%,20%,25%,15%,5%,1%,2%,-1%,-1%,-1%,-1%,-1%,IOE,430
IOE 432,57%,92%,6%,16%,41%,22%,10%,8%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,432
IOE 434,85%,94%,11%,3%,42%,22%,17%,13%,2%,-1%,1%,-1%,-1%,-1%,-1%,-1%,IOE,434
IOE 436,74%,93%,36%,2%,22%,26%,26%,14%,6%,1%,2%,2%,-1%,-1%,-1%,-1%,IOE,436
IOE 437,88%,86%,41%,2%,34%,16%,24%,13%,6%,2%,-1%,-1%,-1%,1%,-1%,1%,IOE,437
IOE 438,61%,98%,5%,4%,26%,25%,18%,17%,7%,-1%,3%,-1%,-1%,-1%,-1%,-1%,IOE,438
IOE 440,83%,89%,4%,16%,29%,23%,13%,10%,6%,2%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,440
IOE 441,76%,100%,-2%,15%,30%,24%,18%,11%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,441
IOE 447,85%,97%,13%,10%,12%,14%,17%,20%,15%,6%,-1%,3%,-1%,-1%,1%,1%,IOE,447
IOE 449,64%,95%,18%,4%,9%,13%,25%,14%,20%,9%,3%,2%,1%,-1%,-1%,-1%,IOE,449
IOE 452,88%,81%,22%,8%,33%,24%,20%,10%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,452
IOE 453,84%,79%,18%,11%,31%,13%,10%,19%,10%,3%,2%,1%,-1%,1%,-1%,-1%,IOE,453
IOE 460,85%,86%,9%,6%,34%,20%,16%,11%,6%,2%,4%,-1%,1%,-1%,-1%,-1%,IOE,460
IOE 461,90%,98%,31%,3%,22%,21%,19%,20%,9%,3%,2%,-1%,-1%,-1%,-1%,-1%,IOE,461
IOE 463,61%,83%,-2%,6%,82%,10%,1%,1%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,463
IOE 465,90%,92%,11%,6%,52%,12%,10%,14%,2%,1%,2%,-1%,-1%,-1%,-1%,1%,IOE,465
IOE 466,74%,86%,11%,12%,24%,26%,17%,12%,6%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,466
IOE 474,81%,94%,15%,23%,43%,14%,8%,5%,3%,1%,1%,1%,-1%,-1%,-1%,-1%,IOE,474
IOE 481,72%,85%,64%,20%,52%,20%,5%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,481
IOE 490,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,490
IOE 491,94%,100%,16%,24%,32%,25%,6%,8%,4%,-1%,1%,-1%,-1%,-1%,-1%,-1%,IOE,491
IOE 499,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,499
IOE 506,79%,81%,43%,13%,21%,8%,14%,14%,19%,3%,5%,3%,-1%,1%,-1%,-1%,IOE,506
IOE 510,90%,94%,44%,5%,25%,36%,15%,13%,2%,-1%,1%,-1%,-1%,1%,-1%,-1%,IOE,510
IOE 511,92%,97%,44%,8%,29%,29%,14%,10%,8%,-1%,2%,-1%,-1%,-1%,-1%,-1%,IOE,511
IOE 512,91%,95%,23%,19%,32%,18%,18%,9%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,512
IOE 513,73%,80%,13%,56%,33%,9%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,513
IOE 515,87%,94%,27%,9%,28%,21%,20%,20%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,515
IOE 516,94%,98%,2%,19%,68%,11%,2%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,516
IOE 517,-2%,-2%,-2%,-1%,43%,20%,31%,6%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,517
IOE 518,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,518
IOE 522,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,522
IOE 533,68%,73%,7%,2%,14%,27%,38%,20%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,533
IOE 534,84%,68%,37%,3%,13%,37%,41%,7%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,534
IOE 536,89%,96%,13%,2%,53%,32%,9%,3%,1%,-1%,-1%,-1%,-1%,-1%,-1%,1%,IOE,536
IOE 537,83%,78%,70%,30%,56%,13%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,537
IOE 539,74%,81%,7%,3%,44%,26%,12%,8%,7%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,539
IOE 541,83%,-2%,-2%,23%,48%,14%,7%,5%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,541
IOE 543,84%,96%,35%,16%,22%,25%,16%,13%,6%,2%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,543
IOE 545,82%,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,545
IOE 547,82%,85%,20%,8%,18%,15%,15%,23%,21%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,547
IOE 548,97%,68%,39%,2%,45%,28%,18%,5%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,548
IOE 549,68%,85%,46%,16%,10%,13%,19%,13%,23%,-1%,6%,-1%,-1%,-1%,-1%,-1%,IOE,549
IOE 551,92%,93%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,551
IOE 552,83%,95%,18%,12%,30%,20%,18%,13%,5%,2%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,552
IOE 553,74%,80%,-2%,14%,34%,23%,15%,13%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,553
IOE 560,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,560
IOE 561,-2%,-2%,-2%,-1%,49%,11%,20%,6%,3%,6%,3%,-1%,-1%,3%,-1%,-1%,IOE,561
IOE 562,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,562
IOE 565,81%,95%,17%,17%,29%,24%,15%,10%,4%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,565
IOE 568,90%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,568
IOE 570,77%,-2%,-2%,15%,73%,12%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,570
IOE 574,100%,67%,20%,20%,54%,18%,5%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,574
IOE 583,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,583
IOE 588,80%,90%,10%,9%,33%,30%,18%,9%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,588
IOE 590,-2%,-2%,-2%,20%,71%,9%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,590
IOE 591,92%,93%,6%,13%,52%,20%,9%,3%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,591
IOE 593,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,593
IOE 600,94%,100%,24%,12%,48%,24%,10%,4%,-1%,-1%,-1%,-1%,-1%,-1%,2%,-1%,IOE,600
IOE 610,90%,100%,36%,12%,31%,39%,7%,10%,-1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,610
IOE 611,95%,92%,38%,13%,37%,28%,13%,4%,1%,1%,1%,-1%,-1%,-1%,-1%,1%,IOE,611
IOE 612,94%,100%,27%,11%,68%,21%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,612
IOE 613,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,613
IOE 614,86%,100%,-2%,-1%,50%,26%,22%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,614
IOE 615,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,615
IOE 616,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,616
IOE 623,93%,96%,28%,13%,20%,16%,19%,13%,9%,7%,2%,-1%,1%,-1%,-1%,-1%,IOE,623
IOE 635,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,635
IOE 640,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,640
IOE 641,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,641
IOE 691,90%,95%,22%,8%,63%,16%,6%,6%,1%,1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,691
IOE 712,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,712
IOE 800,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,800
IOE 801,-2%,-2%,-2%,16%,72%,5%,-1%,2%,2%,-1%,2%,-1%,-1%,-1%,-1%,-1%,IOE,801
IOE 802,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,802
IOE 813,-2%,-2%,-2%,10%,68%,13%,8%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,813
IOE 836,-2%,-2%,-2%,-1%,100%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,IOE,836
IOE 837,50%,75%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,837
IOE 899,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,899
IOE 990,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,990
IOE 995,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,IOE,995
MATSCIE 193,84%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MATSCIE,193
MATSCIE 220,50%,84%,21%,3%,21%,16%,15%,19%,9%,7%,6%,2%,1%,1%,-1%,1%,MATSCIE,220
MATSCIE 242,79%,90%,38%,12%,33%,17%,18%,9%,7%,2%,2%,-1%,-1%,-1%,-1%,-1%,MATSCIE,242
MATSCIE 250,64%,82%,8%,3%,18%,14%,17%,18%,10%,6%,7%,4%,1%,2%,1%,1%,MATSCIE,250
MATSCIE 280,100%,100%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MATSCIE,280
MATSCIE 330,63%,96%,12%,11%,24%,11%,12%,20%,10%,6%,4%,1%,-1%,1%,-1%,-1%,MATSCIE,330
MATSCIE 335,43%,96%,30%,6%,12%,17%,17%,20%,11%,8%,3%,5%,-1%,-1%,-1%,-1%,MATSCIE,335
MATSCIE 350,64%,100%,8%,22%,20%,17%,24%,10%,5%,2%,-1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,350
MATSCIE 360,76%,94%,32%,4%,24%,47%,19%,6%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,360
MATSCIE 365,66%,74%,41%,5%,38%,31%,17%,7%,1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,365
MATSCIE 400,72%,55%,48%,9%,44%,16%,9%,9%,6%,4%,1%,3%,-1%,-1%,-1%,-1%,MATSCIE,400
MATSCIE 410,79%,90%,14%,8%,20%,19%,23%,16%,12%,2%,1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,410
MATSCIE 412,84%,89%,3%,16%,28%,17%,10%,18%,7%,2%,3%,-1%,-1%,-1%,-1%,-1%,MATSCIE,412
MATSCIE 420,68%,98%,-2%,6%,25%,24%,18%,14%,7%,3%,2%,1%,-1%,-1%,-1%,-1%,MATSCIE,420
MATSCIE 440,88%,100%,5%,15%,24%,20%,14%,14%,5%,2%,4%,2%,-1%,-1%,-1%,1%,MATSCIE,440
MATSCIE 454,91%,100%,10%,9%,44%,26%,7%,7%,4%,2%,2%,-1%,-1%,-1%,-1%,-1%,MATSCIE,454
MATSCIE 465,62%,55%,36%,11%,36%,8%,19%,19%,2%,4%,-1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,465
MATSCIE 470,85%,100%,4%,7%,15%,25%,26%,9%,8%,4%,3%,1%,1%,-1%,1%,1%,MATSCIE,470
MATSCIE 480,55%,65%,57%,8%,33%,26%,22%,8%,3%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,480
MATSCIE 485,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MATSCIE,485
MATSCIE 489,53%,55%,83%,12%,25%,25%,15%,13%,6%,2%,1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,489
MATSCIE 490,-2%,-2%,-2%,25%,64%,8%,1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,-1%,MATSCIE,490
MATSCIE 493,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,-2%,MATSCIE,493
MATSCIE 500,64%,88%,34%,17%,58%,14%,6%,1%,2%,-1%,-1%,-1%,-1%,-1%,-1%,1%,MATSCIE,500
